ANNEE,PREMPRENOM,NOMBREPREMPRENOM,ORDRE
1959,PIERRE,82,20
1959,VERONIQUE,81,21
1959,PASCAL,79,22
1959,THIERRY,79,23
1959,PASCALE,74,24
1959,CHRISTIAN,69,25
1959,CHANTAL,67,26
1959,CORINNE,67,27
1959,FLORENCE,64,28
1959,ANNE,59,29
1959,DENIS,55,30
1959,EVELYNE,54,31
1959,JACQUES,52,32
1959,FRANCOIS,50,33
1959,GILLES,49,34
1959,MARC,46,35
1959,BEATRICE,45,36
1959,SERGE,45,37
1959,MARYSE,44,38
1959,NADINE,43,39
1959,DANIEL,42,40
1959,FREDERIC,41,41
1959,HELENE,40,42
1959,PATRICE,39,43
1959,ANNIE,38,44
1959,JOELLE,38,45
1959,MONIQUE,37,46
1959,NATHALIE,37,47
1959,DANIELLE,36,48
1959,JOEL,36,49
1959,HERVE,35,50
1959,OLIVIER,35,51
1959,LAURENT,33,52
1959,XAVIER,32,53
1959,FRANCK,31,54
1959,LAURENCE,31,55
1959,CHRISTOPHE,30,56
1959,LIONEL,30,57
1959,SOPHIE,30,58
1959,FABIENNE,29,59
1959,FRANCIS,29,60
1959,MARIE-CHRISTINE,29,61
1959,JEAN-LUC,28,62
1959,GERARD,27,63
1959,BERNADETTE,26,64
1959,MURIEL,26,65
1959,MYRIAM,25,66
1959,STEPHANE,24,67
1959,YVES,24,68
1959,AGNES,23,69
1959,ELISABETH,23,70
1959,HENRI,23,71
1959,CLAUDE,22,72
1959,JOSIANE,22,73
1959,JEAN-LOUIS,21,74
1959,NICOLE,21,75
1959,VINCENT,21,76
1959,JOCELYNE,20,77
1959,MICHELLE,20,78
1959,CLAUDINE,19,79
1959,GHISLAINE,19,80
1959,GUY,19,81
1959,JEAN-PIERRE,19,82
1959,YANNICK,19,83
1959,ALINE,18,84
1959,CAROLINE,18,85
1959,BENOIT,17,86
1959,MIREILLE,17,87
1959,GENEVIEVE,16,88
1959,RICHARD,16,89
1959,WILLIAM,16,90
1959,JACQUELINE,15,91
1959,JEAN-MARC,15,92
1959,MARIA,15,93
1959,ANNE-MARIE,14,94
1959,BÉATRICE,14,95
1959,CHRISTIANE,14,96
1959,JEAN-CLAUDE,14,97
1959,LUC,14,98
1959,ODILE,14,99
1959,VÉRONIQUE,14,100
1958,JEAN,491,1
1958,MARIE,322,2
1958,PHILIPPE,298,3
1958,DOMINIQUE,256,4
1958,CATHERINE,217,5
1958,PATRICK,207,6
1958,MARTINE,169,7
1958,SYLVIE,162,8
1958,DIDIER,153,9
1958,MICHEL,148,10
1958,ALAIN,129,11
1958,BRIGITTE,120,12
1958,BERNARD,116,13
1958,ERIC,110,14
1958,CHRISTINE,109,15
1958,PATRICIA,109,16
1958,BRUNO,93,17
1958,PIERRE,93,18
1958,ISABELLE,85,19
1958,FRANCOISE,82,20
1958,CHRISTIAN,77,21
1958,DANIEL,76,22
1958,CHANTAL,75,23
1958,VERONIQUE,70,24
1958,ANNE,64,25
1958,JACQUES,61,26
1958,DENIS,60,27
1958,EVELYNE,60,28
1958,FRANCOIS,59,29
1958,SERGE,59,30
1958,FLORENCE,56,31
1958,PASCAL,55,32
1958,THIERRY,54,33
1958,MARYSE,53,34
1958,BERNADETTE,51,35
1958,FRANCIS,48,36
1958,ANNIE,47,37
1958,BEATRICE,47,38
1958,GILLES,44,39
1958,CORINNE,42,40
1958,MURIEL,41,41
1958,NADINE,41,42
1958,CLAUDE,40,43
1958,LAURENCE,40,44
1958,PATRICE,40,45
1958,FREDERIC,39,46
1958,MARC,36,47
1958,DANIELLE,35,48
1958,NICOLE,35,49
1958,JOEL,34,50
1958,JOSIANE,34,51
1958,MARIE-CHRISTINE,34,52
1958,YVES,34,53
1958,MONIQUE,33,54
1958,GERARD,32,55
1958,HELENE,32,56
1958,OLIVIER,32,57
1958,JEAN-PIERRE,31,58
1958,JOELLE,31,59
1958,PASCALE,30,60
1958,SOPHIE,30,61
1958,MYRIAM,29,62
1958,CHRISTOPHE,28,63
1958,FABIENNE,28,64
1958,JOCELYNE,28,65
1958,NATHALIE,28,66
1958,HERVE,27,67
1958,LAURENT,25,68
1958,LIONEL,25,69
1958,HENRI,23,70
1958,FRANÇOISE,22,71
1958,XAVIER,22,72
1958,CAROLINE,21,73
1958,GHISLAINE,21,74
1958,JACQUELINE,21,75
1958,JEAN-LOUIS,21,76
1958,VIVIANE,21,77
1958,GEORGES,20,78
1958,JEAN-LUC,20,79
1958,JEAN-MICHEL,20,80
1958,YANNICK,20,81
1958,MICHELLE,19,82
1958,JEAN-MARC,18,83
1958,ANDRE,17,84
1958,ANNE-MARIE,17,85
1958,JEAN-CLAUDE,17,86
1958,MIREILLE,17,87
1958,RICHARD,17,88
1958,ANNICK,16,89
1958,DANIELE,16,90
1958,ELISABETH,16,91
1958,FRANCK,16,92
1958,ODILE,16,93
1958,VINCENT,16,94
1958,AGNES,15,95
1958,GENEVIEVE,15,96
1958,MARIE-CLAUDE,14,97
1958,MICHELE,14,98
1958,BÉATRICE,13,99
1958,BERTRAND,13,100
1957,JEAN,519,1
1957,MARIE,366,2
1957,PHILIPPE,300,3
1957,DOMINIQUE,243,4
1957,PATRICK,240,5
1957,CATHERINE,215,6
1957,MARTINE,173,7
1957,DIDIER,160,8
1957,ALAIN,152,9
1957,MICHEL,145,10
1957,BERNARD,138,11
1957,FRANCOISE,119,12
1957,SYLVIE,118,13
1957,BRIGITTE,116,14
1957,PATRICIA,109,15
1957,CHRISTINE,100,16
1957,CHRISTIAN,86,17
1957,PIERRE,83,18
1957,CHANTAL,78,19
1957,BRUNO,75,20
1957,ANNE,73,21
1957,ERIC,72,22
1957,DANIEL,70,23
1957,FRANCIS,68,24
1957,DENIS,66,25
1957,ISABELLE,62,26
1957,CLAUDE,54,27
1957,JACQUES,54,28
1957,MONIQUE,53,29
1957,ANNIE,51,30
1957,PASCAL,48,31
1957,BEATRICE,47,32
1957,FLORENCE,47,33
1957,FRANCOIS,47,34
1957,MARYSE,47,35
1957,JOSIANE,46,36
1957,SERGE,44,37
1957,VERONIQUE,44,38
1957,EVELYNE,43,39
1957,HERVE,42,40
1957,JOEL,42,41
1957,THIERRY,41,42
1957,GILLES,40,43
1957,YVES,39,44
1957,DANIELLE,37,45
1957,HELENE,37,46
1957,NICOLE,37,47
1957,GERARD,36,48
1957,CORINNE,35,49
1957,MURIEL,35,50
1957,JEAN-PIERRE,34,51
1957,JOELLE,33,52
1957,MARC,31,53
1957,BERNADETTE,30,54
1957,NADINE,29,55
1957,PATRICE,29,56
1957,JEAN-LUC,28,57
1957,JOCELYNE,27,58
1957,MARIE-CHRISTINE,27,59
1957,SOPHIE,27,60
1957,FABIENNE,26,61
1957,FREDERIC,25,62
1957,GHISLAINE,24,63
1957,ANNICK,23,64
1957,MICHELE,23,65
1957,OLIVIER,23,66
1957,ELISABETH,22,67
1957,GUY,22,68
1957,LAURENCE,22,69
1957,LIONEL,22,70
1957,MYRIAM,22,71
1957,XAVIER,22,72
1957,GENEVIEVE,21,73
1957,AGNES,20,74
1957,CHRISTOPHE,20,75
1957,FRANÇOISE,20,76
1957,HENRI,20,77
1957,LAURENT,20,78
1957,JEAN-LOUIS,19,79
1957,FRANCK,18,80
1957,JEAN-MICHEL,18,81
1957,VINCENT,18,82
1957,ANNE-MARIE,17,83
1957,BERTRAND,16,84
1957,CLAUDINE,16,85
1957,REGINE,16,86
1957,ROBERT,16,87
1957,CHRISTIANE,15,88
1957,FRANCINE,15,89
1957,PASCALE,15,90
1957,ANTOINE,14,91
1957,JACQUELINE,14,92
1957,JOËL,14,93
1957,JOSE,14,94
1957,MARIA,14,95
1957,MICHELLE,14,96
1957,ODILE,14,97
1957,RICHARD,14,98
1957,SYLVIANE,14,99
1957,FRANÇOIS,13,100
1956,JEAN,506,1
1956,MARIE,316,2
1956,PHILIPPE,290,3
1956,DOMINIQUE,272,4
1956,PATRICK,239,5
1956,CATHERINE,192,6
1956,MARTINE,159,7
1956,MICHEL,157,8
1956,ALAIN,148,9
1956,BERNARD,139,10
1956,DIDIER,118,11
1956,PATRICIA,108,12
1956,SYLVIE,107,13
1956,CHANTAL,106,14
1956,FRANCOISE,101,15
1956,BRIGITTE,98,16
1956,CHRISTIAN,94,17
1956,ANNE,90,18
1956,DANIEL,90,19
1956,CHRISTINE,85,20
1956,PIERRE,76,21
1956,MONIQUE,67,22
1956,BRUNO,66,23
1956,ERIC,66,24
1956,FRANCIS,65,25
1956,JACQUES,65,26
1956,SERGE,65,27
1956,CLAUDE,60,28
1956,NICOLE,51,29
1956,ANNIE,50,30
1956,FRANCOIS,47,31
1956,DENIS,46,32
1956,EVELYNE,46,33
1956,FLORENCE,45,34
1956,GERARD,44,35
1956,HERVE,43,36
1956,BERNADETTE,40,37
1956,PASCAL,40,38
1956,BEATRICE,39,39
1956,MARYSE,39,40
1956,PATRICE,39,41
1956,JEAN-PIERRE,38,42
1956,JOEL,38,43
1956,MARIE-CHRISTINE,37,44
1956,NADINE,37,45
1956,ISABELLE,36,46
1956,JOSIANE,36,47
1956,CHRISTIANE,34,48
1956,VERONIQUE,34,49
1956,DANIELLE,33,50
1956,GILLES,33,51
1956,MARC,32,52
1956,JOELLE,30,53
1956,MICHELE,30,54
1956,THIERRY,30,55
1956,RICHARD,29,56
1956,LAURENCE,28,57
1956,HELENE,27,58
1956,OLIVIER,27,59
1956,YVES,27,60
1956,CLAUDINE,26,61
1956,FRANCK,26,62
1956,JEAN-LUC,26,63
1956,ODILE,26,64
1956,XAVIER,26,65
1956,ANNE-MARIE,25,66
1956,JOCELYNE,24,67
1956,JEAN-CLAUDE,23,68
1956,MURIEL,23,69
1956,FABIENNE,22,70
1956,JEAN-MICHEL,22,71
1956,ANDRE,21,72
1956,ELISABETH,21,73
1956,FRANÇOISE,21,74
1956,GUY,21,75
1956,LIONEL,21,76
1956,MYRIAM,21,77
1956,MICHELLE,20,78
1956,GHISLAINE,19,79
1956,STEPHANE,19,80
1956,FREDERIC,18,81
1956,JEAN-PAUL,18,82
1956,ROBERT,18,83
1956,SOPHIE,18,84
1956,ANNICK,17,85
1956,CORINNE,17,86
1956,JACQUELINE,16,87
1956,VINCENT,16,88
1956,GEORGES,15,89
1956,HENRI,15,90
1956,VIVIANE,15,91
1956,BERTRAND,14,92
1956,CAROLINE,14,93
1956,FRANÇOIS,14,94
1956,JEAN-JACQUES,14,95
1956,JEAN-LOUIS,14,96
1956,JEAN-MARIE,14,97
1956,NATHALIE,14,98
1956,FRANCINE,13,99
1956,JOSETTE,13,100
1955,JEAN,410,1
1955,MARIE,265,2
1955,DOMINIQUE,237,3
1955,PHILIPPE,223,4
1955,PATRICK,192,5
1955,MARTINE,170,6
1955,CATHERINE,162,7
1955,ALAIN,161,8
1955,BERNARD,149,9
1955,MICHEL,136,10
1955,CHANTAL,127,11
1955,CHRISTIAN,108,12
1955,FRANCOISE,93,13
1955,DANIEL,79,14
1955,DIDIER,76,15
1955,MONIQUE,64,16
1955,SYLVIE,63,17
1955,JACQUES,61,18
1955,CHRISTINE,60,19
1955,PATRICIA,59,20
1955,MARYSE,58,21
1955,SERGE,58,22
1955,FRANCIS,57,23
1955,PIERRE,56,24
1955,JOELLE,52,25
1955,CLAUDE,50,26
1955,EVELYNE,50,27
1955,MARIE-CHRISTINE,48,28
1955,BRIGITTE,47,29
1955,NICOLE,45,30
1955,JOSIANE,44,31
1955,JEAN-PIERRE,42,32
1955,ANNE,41,33
1955,ANNIE,41,34
1955,DANIELLE,41,35
1955,JOEL,41,36
1955,DENIS,40,37
1955,BERNADETTE,33,38
1955,BRUNO,33,39
1955,ERIC,33,40
1955,GERARD,33,41
1955,JACQUELINE,32,42
1955,JOCELYNE,32,43
1955,NADINE,31,44
1955,ANNE-MARIE,30,45
1955,CHRISTIANE,29,46
1955,FRANCOIS,29,47
1955,PATRICE,28,48
1955,CLAUDINE,27,49
1955,ANDRE,26,50
1955,FABIENNE,26,51
1955,FRANÇOISE,26,52
1955,FLORENCE,25,53
1955,GILLES,25,54
1955,YVES,25,55
1955,JEAN-LOUIS,24,56
1955,MURIEL,24,57
1955,GUY,22,58
1955,JEAN-LUC,22,59
1955,JEAN-MARIE,22,60
1955,JEAN-MICHEL,22,61
1955,LAURENCE,22,62
1955,HERVE,21,63
1955,FREDERIC,20,64
1955,ISABELLE,20,65
1955,MARC,20,66
1955,MICHELE,20,67
1955,MYRIAM,20,68
1955,VERONIQUE,20,69
1955,ANNICK,19,70
1955,ELISABETH,19,71
1955,GHISLAINE,18,72
1955,PASCAL,18,73
1955,BEATRICE,17,74
1955,DANIELE,17,75
1955,FRANCINE,17,76
1955,GENEVIEVE,17,77
1955,GEORGES,17,78
1955,HENRI,17,79
1955,LIONEL,17,80
1955,ROBERT,17,81
1955,XAVIER,17,82
1955,FRANÇOIS,16,83
1955,JEAN-JACQUES,16,84
1955,RICHARD,16,85
1955,CORINNE,15,86
1955,THIERRY,15,87
1955,VIVIANE,14,88
1955,ALINE,13,89
1955,JEAN-CLAUDE,13,90
1955,JOËL,13,91
1955,MICHELLE,13,92
1955,MIREILLE,13,93
1955,ELIANE,12,94
1955,HELENE,12,95
1955,VINCENT,12,96
1955,CHRISTOPHE,11,97
1955,GÉRARD,11,98
1955,LOUIS,11,99
1955,ODILE,11,100
1954,JEAN,404,1
1954,MARIE,288,2
1954,PHILIPPE,214,3
1954,PATRICK,209,4
1954,MARTINE,167,5
1954,DOMINIQUE,164,6
1954,BERNARD,159,7
1954,ALAIN,157,8
1954,MICHEL,129,9
1954,CATHERINE,118,10
1954,CHANTAL,109,11
1954,CHRISTIAN,104,12
1954,DIDIER,85,13
1954,FRANCOISE,84,14
1954,JACQUES,79,15
1954,DANIEL,71,16
1954,MONIQUE,71,17
1954,SERGE,68,18
1954,MARYSE,67,19
1954,PIERRE,65,20
1954,EVELYNE,62,21
1954,CHRISTINE,54,22
1954,FRANCIS,53,23
1954,JOSIANE,52,24
1954,PATRICIA,52,25
1954,DENIS,48,26
1954,ANNE,47,27
1954,CLAUDE,47,28
1954,NICOLE,47,29
1954,ANNIE,44,30
1954,BRIGITTE,44,31
1954,JEAN-PIERRE,44,32
1954,MARIE-CHRISTINE,44,33
1954,DANIELLE,42,34
1954,SYLVIE,42,35
1954,PATRICE,39,36
1954,GERARD,37,37
1954,BERNADETTE,35,38
1954,JOEL,35,39
1954,JOELLE,35,40
1954,FRANCOIS,32,41
1954,NADINE,32,42
1954,CLAUDINE,30,43
1954,JOCELYNE,30,44
1954,MICHELE,29,45
1954,YVES,29,46
1954,ERIC,27,47
1954,FRANÇOISE,27,48
1954,JACQUELINE,26,49
1954,JEAN-LUC,26,50
1954,MURIEL,26,51
1954,ANNE-MARIE,25,52
1954,GUY,25,53
1954,HENRI,24,54
1954,BRUNO,23,55
1954,GEORGES,22,56
1954,JEAN-JACQUES,22,57
1954,BEATRICE,21,58
1954,CHRISTIANE,21,59
1954,ELISABETH,21,60
1954,JEAN-LOUIS,21,61
1954,GILLES,20,62
1954,MICHELLE,20,63
1954,PASCAL,20,64
1954,JEAN-MARIE,19,65
1954,MYRIAM,19,66
1954,VERONIQUE,19,67
1954,JEAN-CLAUDE,18,68
1954,JEAN-MICHEL,18,69
1954,THIERRY,18,70
1954,FRANCK,17,71
1954,GHISLAINE,17,72
1954,HELENE,17,73
1954,MARC,16,74
1954,MIREILLE,16,75
1954,DANIELE,15,76
1954,FLORENCE,15,77
1954,FRANCINE,15,78
1954,JOSETTE,15,79
1954,LIONEL,15,80
1954,RICHARD,15,81
1954,XAVIER,15,82
1954,JEAN-PAUL,14,83
1954,LAURENCE,14,84
1954,RENE,14,85
1954,VIVIANE,14,86
1954,ANNICK,13,87
1954,FABIENNE,13,88
1954,GÉRARD,13,89
1954,HERVE,13,90
1954,JEAN-FRANCOIS,13,91
1954,JEAN-MARC,13,92
1954,JOËL,13,93
1954,JOËLLE,13,94
1954,MARIE-JOSÉ,13,95
1954,REGINE,13,96
1954,ANDRE,12,97
1954,FREDERIC,12,98
1954,JEANNE,12,99
1954,MARIE-CLAUDE,12,100
1953,JEAN,319,1
1953,MARIE,237,2
1953,DOMINIQUE,211,3
1953,PATRICK,198,4
1953,PHILIPPE,184,5
1953,MARTINE,175,6
1953,MICHEL,173,7
1953,ALAIN,168,8
1953,BERNARD,138,9
1953,CHRISTIAN,127,10
1953,CHANTAL,126,11
1953,CATHERINE,124,12
1953,FRANCOISE,106,13
1953,DANIEL,84,14
1953,FRANCIS,80,15
1953,SERGE,74,16
1953,JACQUES,72,17
1953,NICOLE,70,18
1953,DIDIER,68,19
1953,PIERRE,68,20
1953,ANNIE,64,21
1953,CHRISTINE,62,22
1953,GERARD,59,23
1953,MONIQUE,58,24
1953,MARYSE,54,25
1953,JOSIANE,51,26
1953,ANNE,49,27
1953,DANIELLE,47,28
1953,CLAUDE,46,29
1953,PATRICIA,45,30
1953,EVELYNE,44,31
1953,JEAN-PIERRE,43,32
1953,JOELLE,41,33
1953,JOEL,40,34
1953,BRIGITTE,38,35
1953,MARIE-CHRISTINE,36,36
1953,SYLVIE,34,37
1953,DENIS,33,38
1953,PATRICE,33,39
1953,FRANÇOISE,32,40
1953,CHRISTIANE,30,41
1953,BERNADETTE,29,42
1953,MICHELE,29,43
1953,FRANCOIS,28,44
1953,ROBERT,28,45
1953,ANNE-MARIE,27,46
1953,MARC,27,47
1953,NADINE,27,48
1953,DANIELE,26,49
1953,GUY,26,50
1953,CLAUDINE,25,51
1953,GILLES,25,52
1953,HELENE,25,53
1953,JEAN-LOUIS,25,54
1953,YVES,25,55
1953,JEAN-MICHEL,24,56
1953,MURIEL,24,57
1953,MYRIAM,24,58
1953,JOSETTE,23,59
1953,VIVIANE,22,60
1953,ELISABETH,21,61
1953,JACQUELINE,21,62
1953,BRUNO,19,63
1953,JEAN-CLAUDE,19,64
1953,HENRI,18,65
1953,JEAN-MARIE,18,66
1953,JOCELYNE,17,67
1953,MARIE-JOSÉ,17,68
1953,ANDRE,16,69
1953,JEAN-JACQUES,16,70
1953,RICHARD,16,71
1953,BEATRICE,15,72
1953,FLORENCE,15,73
1953,GENEVIEVE,15,74
1953,HERVE,15,75
1953,MARIE-CLAUDE,15,76
1953,MARIE-FRANCE,15,77
1953,MICHELLE,15,78
1953,OLIVIER,15,79
1953,REGINE,15,80
1953,COLETTE,14,81
1953,ISABELLE,14,82
1953,ELIANE,13,83
1953,FRANÇOIS,13,84
1953,GEORGES,13,85
1953,JEAN-LUC,13,86
1953,LILIANE,13,87
1953,MIREILLE,13,88
1953,PIERRETTE,13,89
1953,RAYMOND,13,90
1953,THIERRY,13,91
1953,YANNICK,13,92
1953,ERIC,12,93
1953,FRANCINE,12,94
1953,GÉRARD,12,95
1953,ROGER,12,96
1953,ANNICK,11,97
1953,JEAN-FRANCOIS,11,98
1953,ODILE,11,99
1953,WILLIAM,11,100
1952,JEAN,358,1
1952,MARIE,247,2
1952,MARTINE,196,3
1952,PATRICK,195,4
1952,ALAIN,179,5
1952,DOMINIQUE,178,6
1952,BERNARD,158,7
1952,MICHEL,136,8
1952,PHILIPPE,133,9
1952,CHRISTIAN,114,10
1952,CATHERINE,103,11
1952,CHANTAL,96,12
1952,FRANCOISE,86,13
1952,JACQUES,82,14
1952,DANIEL,80,15
1952,FRANCIS,79,16
1952,MONIQUE,79,17
1952,SERGE,73,18
1952,NICOLE,69,19
1952,DANIELLE,63,20
1952,ANNIE,62,21
1952,CLAUDE,58,22
1952,DIDIER,58,23
1952,PIERRE,57,24
1952,JOELLE,52,25
1952,MARYSE,52,26
1952,GERARD,50,27
1952,CHRISTINE,46,28
1952,ANNE,43,29
1952,MARIE-CHRISTINE,43,30
1952,JOSIANE,41,31
1952,EVELYNE,36,32
1952,GUY,36,33
1952,JEAN-PIERRE,34,34
1952,JOEL,34,35
1952,CLAUDINE,33,36
1952,JACQUELINE,33,37
1952,CHRISTIANE,32,38
1952,DENIS,29,39
1952,FRANÇOISE,29,40
1952,PATRICIA,29,41
1952,DANIELE,28,42
1952,ANDRE,27,43
1952,BERNADETTE,27,44
1952,GÉRARD,27,45
1952,SYLVIE,27,46
1952,JEAN-CLAUDE,26,47
1952,JEAN-LOUIS,26,48
1952,MICHELE,26,49
1952,GENEVIEVE,25,50
1952,ROBERT,24,51
1952,FRANCOIS,23,52
1952,MARC,23,53
1952,BEATRICE,22,54
1952,GEORGES,22,55
1952,JEAN-MARIE,22,56
1952,YVES,21,57
1952,ANNE-MARIE,20,58
1952,GILLES,20,59
1952,JOSETTE,20,60
1952,PATRICE,20,61
1952,BRIGITTE,19,62
1952,JOCELYNE,19,63
1952,ISABELLE,18,64
1952,JEANNE,18,65
1952,PIERRETTE,18,66
1952,ELISABETH,17,67
1952,HELENE,17,68
1952,MARIE-FRANCE,17,69
1952,RICHARD,17,70
1952,BRUNO,16,71
1952,ELIANE,16,72
1952,REGINE,16,73
1952,SYLVIANE,16,74
1952,COLETTE,15,75
1952,MICHELINE,15,76
1952,MIREILLE,15,77
1952,NADINE,15,78
1952,RENE,15,79
1952,FLORENCE,14,80
1952,FRANCINE,14,81
1952,HENRI,14,82
1952,ANNICK,13,83
1952,ERIC,13,84
1952,GILBERT,13,85
1952,JEAN-LUC,13,86
1952,JEAN-MICHEL,13,87
1952,MICHELLE,13,88
1952,ROLAND,13,89
1952,ALINE,12,90
1952,ANDRÉ,12,91
1952,MARIE-JOSÉ,12,92
1952,MYRIAM,12,93
1952,HERVE,11,94
1952,JEAN-JACQUES,11,95
1952,LAURENT,11,96
1952,ODILE,11,97
1952,VIVIANE,11,98
1952,WILLIAM,11,99
1952,DANIÈLE,10,100
1951,JEAN,410,1
1951,MARIE,242,2
1951,MARTINE,204,3
1951,MICHEL,188,4
1951,ALAIN,183,5
1951,PATRICK,177,6
1951,DOMINIQUE,169,7
1951,BERNARD,168,8
1951,CHRISTIAN,141,9
1951,PHILIPPE,130,10
1951,FRANCOISE,98,11
1951,JACQUES,90,12
1951,SERGE,84,13
1951,DANIEL,82,14
1951,NICOLE,81,15
1951,MONIQUE,78,16
1951,CATHERINE,76,17
1951,CHANTAL,75,18
1951,GERARD,71,19
1951,ANNIE,69,20
1951,DANIELLE,65,21
1951,FRANCIS,65,22
1951,CLAUDE,60,23
1951,PIERRE,53,24
1951,JEAN-PIERRE,52,25
1951,MARYSE,51,26
1951,JOSIANE,49,27
1951,ANNE,47,28
1951,MICHELE,45,29
1951,CHRISTIANE,44,30
1951,JACQUELINE,40,31
1951,YVES,40,32
1951,DENIS,39,33
1951,DIDIER,38,34
1951,ANNE-MARIE,36,35
1951,JOEL,35,36
1951,CHRISTINE,34,37
1951,DANIELE,33,38
1951,EVELYNE,33,39
1951,GUY,33,40
1951,JOELLE,33,41
1951,ANDRE,31,42
1951,CLAUDINE,31,43
1951,PATRICIA,31,44
1951,JOSETTE,28,45
1951,MARIE-CHRISTINE,28,46
1951,SYLVIE,27,47
1951,GEORGES,26,48
1951,JEAN-CLAUDE,25,49
1951,BERNADETTE,24,50
1951,HENRI,24,51
1951,JEAN-LOUIS,24,52
1951,FRANÇOISE,23,53
1951,PATRICE,23,54
1951,JEANNE,22,55
1951,ELIANE,21,56
1951,FRANCOIS,21,57
1951,HELENE,21,58
1951,LILIANE,21,59
1951,MICHELLE,21,60
1951,NADINE,21,61
1951,BRIGITTE,20,62
1951,MARIE-FRANCE,20,63
1951,VIVIANE,20,64
1951,ELISABETH,19,65
1951,GENEVIEVE,19,66
1951,GÉRARD,18,67
1951,MARC,18,68
1951,ROBERT,18,69
1951,ANNICK,17,70
1951,GILLES,16,71
1951,JEAN-MICHEL,16,72
1951,RENE,16,73
1951,RICHARD,16,74
1951,HERVE,15,75
1951,ISABELLE,15,76
1951,JEAN-PAUL,15,77
1951,JOCELYNE,15,78
1951,MARCEL,15,79
1951,MICHÈLE,15,80
1951,ALINE,14,81
1951,FRANCINE,14,82
1951,JEAN-LUC,14,83
1951,MIREILLE,14,84
1951,PIERRETTE,14,85
1951,BEATRICE,13,86
1951,ERIC,13,87
1951,XAVIER,13,88
1951,BERTRAND,12,89
1951,JEAN-JACQUES,12,90
1951,ROGER,12,91
1951,ARLETTE,11,92
1951,BRUNO,11,93
1951,COLETTE,11,94
1951,DANIÈLE,11,95
1951,JEAN-FRANCOIS,11,96
1951,JEAN-MARC,11,97
1951,JEAN-MARIE,11,98
1951,JOËL,11,99
1951,LIONEL,11,100
1950,JEAN,443,1
1950,MARIE,281,2
1950,ALAIN,226,3
1950,MICHEL,176,4
1950,BERNARD,173,5
1950,PATRICK,171,6
1950,MARTINE,146,7
1950,CHRISTIAN,138,8
1950,DOMINIQUE,116,9
1950,PHILIPPE,113,10
1950,ANNIE,103,11
1950,NICOLE,103,12
1950,MONIQUE,102,13
1950,DANIEL,99,14
1950,JACQUES,98,15
1950,FRANCIS,91,16
1950,FRANCOISE,88,17
1950,MARYSE,81,18
1950,CLAUDE,80,19
1950,DANIELLE,79,20
1950,PIERRE,79,21
1950,CATHERINE,72,22
1950,CHANTAL,72,23
1950,SERGE,68,24
1950,GERARD,65,25
1950,ANNE,60,26
1950,CHRISTINE,53,27
1950,JOSIANE,52,28
1950,JEAN-PIERRE,50,29
1950,MICHELE,44,30
1950,EVELYNE,43,31
1950,CHRISTIANE,42,32
1950,DANIELE,39,33
1950,DIDIER,39,34
1950,YVES,39,35
1950,BERNADETTE,35,36
1950,GUY,35,37
1950,JOSETTE,35,38
1950,JEAN-CLAUDE,34,39
1950,MARIE-FRANCE,34,40
1950,ANNE-MARIE,33,41
1950,JACQUELINE,33,42
1950,JOEL,33,43
1950,JOELLE,33,44
1950,ANDRE,32,45
1950,CLAUDINE,32,46
1950,ROBERT,31,47
1950,COLETTE,29,48
1950,FRANÇOISE,29,49
1950,PATRICIA,29,50
1950,BRIGITTE,28,51
1950,JEAN-PAUL,28,52
1950,MICHELLE,28,53
1950,FRANCOIS,27,54
1950,RICHARD,25,55
1950,ELIANE,24,56
1950,GILLES,24,57
1950,MARC,24,58
1950,MARIE-CHRISTINE,24,59
1950,GEORGES,23,60
1950,VIVIANE,23,61
1950,DENIS,22,62
1950,GENEVIEVE,22,63
1950,JEAN-MARIE,22,64
1950,PAUL,21,65
1950,HERVE,20,66
1950,JEAN-MICHEL,20,67
1950,LILIANE,20,68
1950,MIREILLE,20,69
1950,HENRI,19,70
1950,JEAN-JACQUES,19,71
1950,SYLVIE,19,72
1950,JEAN-LOUIS,18,73
1950,ROLAND,18,74
1950,FRANCINE,17,75
1950,PATRICE,17,76
1950,SYLVETTE,17,77
1950,LIONEL,16,78
1950,NADINE,16,79
1950,BRUNO,15,80
1950,ISABELLE,15,81
1950,JEANNE,15,82
1950,RENE,15,83
1950,GÉRARD,14,84
1950,JOËL,14,85
1950,MICHELINE,14,86
1950,RAYMOND,14,87
1950,ANNICK,13,88
1950,DANIÈLE,13,89
1950,GILBERT,13,90
1950,HELENE,13,91
1950,JEANNINE,13,92
1950,JOCELYNE,13,93
1950,MARIE-CLAUDE,13,94
1950,MARIE-JOSÉ,13,95
1950,JOSE,12,96
1950,MARIE-HELENE,12,97
1950,REGINE,12,98
1950,ROGER,12,99
1950,FRANÇOIS,11,100
1949,JEAN,461,1
1949,MARIE,306,2
1949,ALAIN,227,3
1949,BERNARD,209,4
1949,MICHEL,193,5
1949,MARTINE,187,6
1949,CHRISTIAN,145,7
1949,PATRICK,142,8
1949,FRANCOISE,128,9
1949,DANIEL,124,10
1949,JACQUES,113,11
1949,NICOLE,113,12
1949,MONIQUE,110,13
1949,DANIELLE,103,14
1949,PHILIPPE,98,15
1949,DOMINIQUE,93,16
1949,ANNIE,87,17
1949,FRANCIS,83,18
1949,CLAUDE,76,19
1949,GERARD,76,20
1949,ANNE,71,21
